today,year,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,sugarWasSavedBySW,sugarWasSavedByIrrig,ratoon_no,sugarDAS,sugarStage,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,greenwt,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,biomass_n,green_biomass_n,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalSoilN2O,totalSoilCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigAlloc,MaxIrrigNum,IrrigFreq,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,NUPE,sucroseTH,IrrigAllocOrig
05/07/1999,1999,186,1998,01-May,5,sugar,alive,0,0,6,365,4.526,1992,5/7/1998,122,0,4,186,1999,10,2620,4572.08,4035.77,5121.98,3453.77,106.306,2004.04,,0,0,0,20.288,94.8,100.655,90.655,1.977,6889.948,6891.925,114952.516,14.5,12.53,1.458,1,50,2296.2,842.043,758.2,1209.174,619.366,155.797,775.163,1.614,6915.908,4.319,6920.227,115280.125,150,202.856,306.387,31.196,11.999,2.885,5.847,10307.634,365.273,0.737,1905.3,7.1,762.1,0,0,19.146,27.135,18.123,166,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2346.2,1259.174,1600.243,1756.04,46.08,14.884,8.44251866699916,0.137140188579692,21.2612,0.708706666666667,0.524046614347123,20.04,3_6
01/05/2000,2000,122,0,01-May,5,none,out,0,0,-1,0,6,1992,0.000,122,0,4,186,-1,10,2620,0,0,0,0,0,0,,0,0,0,0,0,68.449,58.449,4.319,6915.908,6920.227,115280.125,0,0,1.466,0,0,2024.8,621.374,931.889,788.334,0,328.403,328.403,4.154,6978.26,46.813,7025.072,115516.833,0,0,134.928,33.726,5.671,3.97,4.645,9349.619,366.747,0.004,6.2,0,2.5,0,0,18.854,27.559,19.532,187,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2024.8,788.334,1553.263,1881.666,43.367,9.641,0,0,0,,,0,3_6
01/09/2001,2001,244,2000,01-May,6,sugar,alive,0,0,0,488,4.638,2000,1/5/2000,122,0,0,182,2001,14,2616,7218.25,6343.24,7276.53,5774.86,175.941,3102.31,,0,0,0,18.788,173.4,211.582,211.582,46.813,6978.26,7025.072,115516.833,26.02,22.81,1.466,6,300,1900.3,131.85,865.102,1000.43,974.168,368.079,1342.247,29.483,6788.071,11.305,6799.376,114140.648,130,360.235,370.3,27.601,4.35,8.65,5.421,5424.65,369.179,0.94,4019.8,14.7,1607.9,0,0,16.644,26.355,18.477,235,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2200.3,1300.43,996.952,1365.031,40.601,13,13.5294479518313,0.131079451099537,23.4588,1.35339230769231,0.488406179299624,31.023,3_6
01/09/2002,2002,244,2001,01-May,6,sugar,alive,0,0,1,365,4.501,2000,1/9/2001,122,0,0,182,2002,14,2616,4224.44,3709.69,4607.25,3269.76,100.209,1910.37,,0,0,0,20.549,84.1,54.684,44.684,11.305,6788.071,6799.376,114140.648,13.08,11.2,1.43,6,300,968.4,157.733,203.74,714.841,717.426,174.046,891.472,0.433,6885.557,4.551,6890.109,114948.406,150,195.636,296.158,7.445,4.599,0.227,1.677,10294.845,371.039,0.813,2391.9,9.1,956.7,0,0,18.122,28.533,20.716,143,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1268.4,1014.841,361.473,535.519,12.271,4.826,9.87435470186955,0.11240846599781,13.3612,0.66806,0.512221676991965,19.104,3_6
01/08/2003,2003,213,2002,01-May,6,sugar,alive,0,0,2,334,4.427,2000,1/9/2002,122,0,0,182,2003,14,2616,4297.99,3739.46,4706.29,3176.64,96.683,1509.7,,0,0,0,16.306,90.9,52.14,42.14,4.551,6885.557,6890.109,114948.406,15.37,13.33,1.46,6,300,965.4,121.273,295.927,623.42,619.928,189.599,809.527,1.234,6917.057,4.943,6922,115191.528,150,212.527,277.475,5.394,1.685,1.027,1.153,8080.013,372.769,0.771,2108.2,7.9,843.3,0,0,18.553,28.215,20.658,113,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1265.4,923.42,417.2,606.799,8.106,2.712,10.4701002793962,0.119431470475969,12.8910666666667,0.644553333333333,0.454921021799583,15.097,3_6
01/07/2004,2004,183,2003,01-May,6,sugar,alive,0,0,3,335,4.479,2000,1/8/2003,122,0,0,182,2004,14,2616,4821.23,4072.05,5118.11,3659.92,110.3,1849.25,,0,0,0,17.722,133.6,72.813,62.813,4.943,6917.057,6922,115191.528,20.73,17.99,1.468,6,300,760.8,7.107,92.296,668.179,762.004,203.148,965.152,0.752,6900.102,3.845,6903.947,115367.445,150,285.119,346.187,6.325,0.07,0.347,1.368,9232.232,374.525,0.802,2316,8.6,926.4,0,0,18.875,28.927,20.635,59,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1060.8,968.179,99.403,302.551,6.742,0.417,11.3925214242408,0.114282517157919,14.7066666666667,0.735333333333333,0.386856014506224,18.492,3_6
04/07/2005,2005,185,2004,01-May,6,sugar,alive,0,0,4,368,4.488,2000,1/7/2004,122,0,3,182,2005,11,2616,5454.14,4797.38,5934.45,4093.86,125.857,2235.61,,0,0,0,18.949,132.9,51.059,41.059,3.845,6900.102,6903.947,115367.445,20.07,17.67,1.463,6,300,1334.2,118.885,406.896,890.561,822.12,217.675,1039.795,3.473,6917.888,2.343,6920.231,115466.68,150,265.934,343.693,7.072,0.773,1.26,1.566,9854.332,376.486,0.764,2065.1,7.7,826.1,0,0,17.806,28.047,20.126,202,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1634.2,1190.561,525.781,743.456,9.105,2.033,10.5712349052254,0.121040205040417,16.7809333333333,0.839046666666667,0.473264042958027,22.356,3_6
04/07/2006,2006,185,2005,01-May,6,sugar,alive,0,0,5,365,4.546,2000,4/7/2005,122,0,3,185,2006,11,2619,6120.72,5475.68,6722.88,4680.26,145.187,2690.27,,0,0,0,19.892,138.2,101.683,91.683,2.343,6917.888,6920.231,115466.68,20.42,18.06,1.467,6,300,1145.8,111.223,158.159,948.584,947.461,181.6,1129.061,0.445,6916.066,2.966,6919.032,115385.074,150,280.288,356.27,9.551,0.405,0.487,2.055,11245.589,378.461,0.747,1964.2,7.3,785.7,0,0,18.942,28.254,19.544,83,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1445.8,1248.584,269.382,450.982,10.443,0.892,11.6281323483242,0.128590926442415,19.3582666666667,0.967913333333333,0.517992208014614,26.903,3_6
04/07/2007,2007,185,2006,01-May,6,sugar,alive,0,0,6,365,4.487,2000,4/7/2006,122,0,3,185,2007,11,2619,5254.83,4703.81,5887.56,4041.01,125.301,2137.23,,0,0,0,18.08,111.4,131.041,121.041,2.966,6916.066,6919.032,115385.074,16.56,14.54,1.472,6,300,2074.8,600.357,771.454,1050.868,772.651,154.095,926.746,1.565,6953.497,2.768,6956.265,115911.534,150,232.438,320.109,15.094,1.461,1.611,3.007,10911.588,380.467,0.75,1979.5,7.4,791.8,0,0,17.874,27.123,19.441,257,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2374.8,1350.868,1371.811,1525.906,18.166,3.072,9.27559169363698,0.135205331342137,16.7068,0.83534,0.539072785000731,21.372,3_6
01/05/2008,2008,122,0,01-May,6,none,out,0,0,-1,0,6,2000,0.000,122,0,3,185,-1,11,2619,0,0,0,0,0,0,,0,0,0,0,0,189.285,179.285,2.768,6953.497,6956.265,115911.534,0,0,1.483,0,0,2203.9,697.677,1293.266,595.269,0,277.789,277.789,3.475,7023.439,70.402,7093.842,116096.213,0,0,135.025,12.534,2.595,4.616,1.289,10203.577,382.145,0.006,8.2,0,3.3,0,0,18.294,27.81,20.084,532,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2203.9,595.269,1990.943,2268.732,19.745,7.211,0,0,0,,,0,3_6
01/09/2009,2009,244,2008,01-May,7,sugar,alive,0,0,0,488,4.664,2008,1/5/2008,122,0,0,182,2009,14,2616,4846.75,4224.51,4891.98,3911,118.104,1591.73,,0,0,0,13.677,156.2,124.453,124.453,70.402,7023.439,7093.842,116096.213,23.83,21.55,1.491,6,300,1940.1,309.53,877.065,940.622,700.932,413.367,1114.299,9.663,6818.413,17.217,6835.629,114325.082,130,325.221,371.683,70.7,17.178,9.734,12.927,4843.423,384.9,0.91,3432.1,12.6,1372.8,0,0,16.766,27.015,18.377,145,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2240.1,1240.622,1186.595,1599.962,97.612,26.912,9.51974090415937,0.105989505509742,15.7472,0.908492307692308,0.363149981089782,15.917,3_6
01/09/2010,2010,244,2009,01-May,7,sugar,alive,0,0,1,365,4.497,2008,1/9/2009,122,0,0,182,2010,14,2616,5158.39,4542.61,5470.98,3964.2,121.224,1799.74,,0,0,0,15.361,105.7,45.66,35.66,17.217,6818.413,6835.629,114325.082,16.61,14.36,1.451,6,300,1975,337.873,889.377,901.002,756.827,219.267,976.094,13.37,6872.754,2.237,6874.991,114935.962,150,227.223,297.307,11.566,10.431,3.258,2.234,8116.694,387.003,0.856,2763.8,10.2,1105.5,0,0,18.685,27.974,19.108,185,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2275,1201.002,1227.25,1446.517,25.255,13.689,10.0935718674906,0.124192956825879,16.1632,0.80816,0.533502330309872,17.997,3_6
01/08/2011,2011,213,2010,01-May,7,sugar,alive,0,0,2,334,4.443,2008,1/9/2010,122,0,0,182,2011,14,2616,3634.91,3285.9,4158.45,2693.45,83.997,1627.34,,0,0,0,20.93,71.5,99.317,89.317,2.237,6872.754,6874.991,114935.962,11.67,10.39,1.466,2,100,3766.5,1348.821,1919.167,1020.551,460.195,161.079,621.273,2.587,6924.831,4.631,6929.462,115267.729,150,165.617,259.897,27.321,9.438,4.071,4.995,8599.231,388.959,0.655,1522.1,5.9,608.8,0,0,18.952,26.949,17.359,220,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,3866.5,1120.551,3267.988,3429.067,40.83,13.509,7.49604435674949,0.135201433186377,15.2721818181818,0.55998,0.507176195680395,16.273,3_6
01/07/2012,2012,183,2011,01-May,7,sugar,alive,0,0,3,335,4.445,2008,1/8/2011,122,0,0,182,2012,14,2616,5768.65,5055.66,6201.04,4335.88,133.003,2080.61,,0,0,0,16.341,117,70.555,60.555,4.631,6924.831,6929.462,115267.729,19.11,16.5,1.48,6,300,2307.5,463.777,1085.776,1017.264,833.508,178.788,1012.296,3.786,6903.836,1.475,6905.31,115315.197,150,264.041,305.739,9.55,0.183,2.863,1.891,8310.888,390.94,0.812,2386.7,8.8,954.7,0,0,18.567,27.708,19.377,239,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2607.5,1317.264,1549.553,1728.341,12.596,3.046,10.0969129954208,0.131387459794368,17.7337333333333,0.886686666666667,0.503721013024492,20.806,3_6
01/07/2013,2013,182,2012,01-May,7,sugar,alive,0,0,4,365,4.497,2008,1/7/2012,122,0,0,182,2013,14,2616,5531.82,4937.35,6119.05,4237.37,131.343,2358.97,,0,0,0,19.191,121.1,98.207,88.207,1.475,6903.836,6905.31,115315.197,18.02,15.84,1.474,6,300,2091,517.235,876.52,1012.982,811.051,175.368,986.42,2.679,6930.659,3.641,6934.3,115644.312,150,256.088,343.709,5.391,0.206,2.409,1.381,11045.63,393.132,0.736,1901.7,7.1,760.7,0,0,18.045,27.322,19.55,189,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2391,1312.982,1393.755,1569.123,8.006,2.615,10.0034120802875,0.133151193203706,17.5124,0.87562,0.512882290462653,23.59,3_6
01/07/2014,2014,182,2013,01-May,7,sugar,alive,0,0,5,365,4.535,2008,1/7/2013,122,0,0,182,2014,14,2616,5624.53,5045.26,6253.55,4256.12,132.022,2283.84,,0,0,0,18.378,126.7,91.032,81.032,3.641,6930.659,6934.3,115644.312,18.87,16.75,1.482,6,300,1352.5,278.395,311.147,927.329,825.172,190.453,1015.625,0.95,6943.03,2.941,6945.971,115858.304,150,262.068,337.913,4.71,0.106,0.845,1.097,10570.553,395.356,0.719,1813.5,6.7,725.4,0,0,18.823,28.131,19.697,162,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1652.5,1227.329,589.542,779.995,5.661,0.951,10.7568549264297,0.129990892307692,17.6029333333333,0.880146666666667,0.503770013889525,22.838,3_6
01/07/2015,2015,182,2014,01-May,7,sugar,alive,0,0,6,365,4.522,2008,1/7/2014,122,0,0,182,2015,14,2616,5071.1,4422.82,5567.43,3919.89,119.886,1900.56,,0,0,0,16.599,118.1,120.366,110.366,2.941,6943.03,6945.971,115858.304,17.41,15.03,1.484,6,300,905.5,119.14,122.413,737.22,798.06,175.183,973.243,0.271,6970.258,2.769,6973.027,116437.145,150,243.851,327.911,11.131,0.169,1.606,2.327,10576.209,397.611,0.767,2082.1,7.7,832.8,0,0,18.202,28.185,20.195,127,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1205.5,1037.22,241.553,416.736,12.906,1.775,11.5583964829062,0.123181980245427,15.9848,0.79924,0.491636286092737,19.006,3_6
01/05/2016,2016,122,0,01-May,7,none,out,0,0,-1,0,6,2008,0.000,122,0,0,182,-1,14,2616,0,0,0,0,0,0,,0,0,0,0,0,93.071,83.071,2.769,6970.258,6973.027,116437.145,0,0,1.492,0,0,1469,534.898,558.133,708.161,0,320.546,320.546,1.596,7020.606,80.583,7101.189,116091.711,0,0,154.822,25.201,3.23,3.541,3.611,10368.264,399.515,0.004,6.2,0,2.5,0,0,19.505,28.744,20.733,143,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1469,708.161,1093.031,1413.577,31.972,6.771,0,0,0,,,0,3_6
01/09/2017,2017,244,2016,01-May,8,sugar,alive,0,0,0,488,4.721,2016,1/5/2016,122,0,0,182,2017,14,2616,6677.37,5878.82,6742.91,5354.11,163.561,2653.38,,0,0,0,17.054,179.9,148.494,148.494,80.583,7020.606,7101.189,116091.711,26.89,23.96,1.494,6,300,2638.1,233.717,1399.469,1185.728,974.172,411.239,1385.411,19.719,6797.292,15.018,6812.31,114408.031,130,368.843,395.873,61.241,11.641,16.933,11.647,5196.22,402.607,0.944,4105.2,15,1642.1,0,0,17.793,27.364,16.771,276,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2938.1,1485.728,1633.186,2044.425,89.815,28.574,11.0088118417368,0.118059550559365,21.8081333333333,1.25816153846154,0.443443416304498,26.534,3_6
01/09/2018,2018,244,2017,01-May,8,sugar,alive,0,0,1,365,4.481,2016,1/9/2017,122,0,0,182,2018,14,2616,3605.55,3206.43,4011.72,2729.8,84.298,1551.48,,0,0,0,19.738,64.6,49.996,39.996,15.018,6797.292,6812.31,114408.031,10.48,9.01,1.449,6,300,1168.8,537.191,237.926,712.388,545.632,129.509,675.141,0.233,6902.944,5.844,6908.789,115178.846,150,148.056,258.644,32.574,17.393,0.2,5.948,9234.269,404.964,0.765,2066.4,8.4,826.6,0,0,17.981,28.17,18.276,103,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1468.8,1012.388,775.117,904.626,50.167,17.593,8.32664946641011,0.124859844091827,11.2397333333333,0.561986666666667,0.569365645431458,15.515,3_6
01/08/2019,2019,213,2018,01-May,8,sugar,alive,0,0,2,334,4.467,2016,1/9/2018,122,0,0,182,2019,14,2616,5177.83,4527.48,5552.22,3781.61,115.223,1753.42,,0,0,0,15.818,107.7,50.539,40.539,5.844,6902.944,6908.789,115178.846,18.11,15.73,1.479,6,300,1673.3,491.588,554.723,947.329,722.831,167.796,890.628,1.955,6884.306,2.835,6887.141,115049.604,150,252.293,306.551,12.466,0.922,1.535,2.502,8145.813,407.153,0.803,2324,8.6,929.6,0,0,19.191,28.09,17.032,123,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1973.3,1247.329,1046.311,1214.107,14.923,2.457,9.23757885850485,0.129372757200537,15.3630666666667,0.768153333333333,0.4567031189926,17.534,3_6
01/07/2020,2020,183,2019,01-May,8,sugar,alive,0,0,3,335,4.468,2016,1/8/2019,122,0,0,182,2020,14,2616,5178.83,4550.67,5676.96,3896.58,119.722,2008.21,,0,0,0,17.732,115.3,68.901,58.901,2.835,6884.306,6887.141,115049.604,17.8,15.5,1.473,6,300,1528.8,309.566,523.285,874.155,809.024,162.744,971.768,1.861,6914.195,2.721,6916.916,115599.691,150,249.657,333.011,5.235,0.129,1.458,1.159,10157.992,409.37,0.734,1889.4,7,755.7,0,0,18.638,28.599,19.144,167,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1828.8,1174.155,832.851,995.595,6.822,1.587,10.1964391413399,0.123200187699122,15.9629333333333,0.798146666666667,0.479545937025599,20.082,3_6
01/07/2021,2021,182,2020,01-May,8,sugar,alive,0,0,4,365,4.522,2016,1/7/2020,122,0,0,182,2021,14,2616,5590.48,4978.29,6159.36,4233.35,130.886,2183.25,,0,0,0,17.617,132.1,75.083,65.083,2.721,6914.195,6916.916,115599.691,19.64,17.4,1.48,6,300,1294.6,208.094,335.173,870.319,822.258,172.302,994.56,1.026,6916.007,1.894,6917.901,115589.015,150,270.788,348.212,8.531,0.074,1.007,1.837,10615.736,411.819,0.733,1886.1,7,754.4,0,0,18.525,27.767,17,146,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1594.6,1170.319,543.267,715.569,9.612,1.081,11.1837883517229,0.131601914414414,17.4514666666667,0.872573333333333,0.483352290352601,21.832,3_6
01/07/2022,2022,182,2021,01-May,8,sugar,alive,0,0,5,365,4.546,2016,1/7/2021,122,0,0,182,2022,14,2616,5532.42,4896.26,6082.3,4178.83,128.819,2367.35,,0,0,0,19.704,121.6,113.857,103.857,1.894,6916.007,6917.901,115589.015,18.41,16.08,1.479,6,300,1205.6,324.102,192.202,919.065,858.633,154.088,1012.722,0.325,6920.793,5.027,6925.82,115598.883,150,252.902,345.756,21.217,1.609,0.694,4.119,10942.738,414.302,0.76,2036.1,7.5,814.4,0,0,18.81,28.279,17.351,124,Mackay,Mackay,Pind,1960,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1505.6,1219.065,516.304,670.392,23.52,2.303,10.5670329309758,0.127200752032641,17.1758666666667,0.858793333333333,0.509363310689516,23.674,3_6
01/05/1961,1961,121,0,01-May,0,none,out,0,0,-1,0,6,-1,0.000,121,0,0,181,-1,14,2616,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.327,0,0,598.2,0,313.273,284.927,0,245.881,245.881,14.297,6548.494,112.751,6661.246,109342.585,0,0,85.481,2.199,0,4.248,0.481,956.661,350,0,0.1,0,0.1,0,0,20.152,28.608,20.122,136.7,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,598.2,284.927,313.273,559.154,6.447,4.248,0,0,0,,,0,3_6
01/09/1962,1962,244,1961,01-May,1,sugar,alive,0,0,0,488,4.605,1961,1/5/1961,121,0,0,181,1962,14,2616,5185.04,4471.2,5178.39,4138.88,124.136,1864.32,,0,0,0,15.573,132.1,68.845,68.845,112.751,6548.494,6661.246,109342.585,21.72,19.1,1.31,6,300,1422.1,60.044,485.501,929.185,771.758,406.694,1178.451,10.8,6469.964,17.831,6487.795,109371.245,130,298.092,258.042,29.544,5.624,5.134,5.868,3050.504,350,0.95,4277.3,15.7,1710.9,0,0,15.876,26.306,18.994,153.2,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1722.1,1229.185,545.545,952.239,40.302,10.758,10.0990493701111,0.105338278808368,16.5514666666667,0.954892307692308,0.41643519450371,18.643,3_6
01/09/1963,1963,244,1962,01-May,1,sugar,alive,0,0,1,365,4.465,1961,1/9/1962,121,0,0,181,1963,14,2616,3910.42,3491.5,4273.5,2927,90.163,1602.61,,0,0,0,18.963,76.1,48.949,38.949,17.831,6469.964,6487.795,109371.245,12.25,10.71,1.288,6,300,2759.6,598.274,1579.388,847.605,600.989,243.107,844.096,13.058,6573.362,2.951,6576.313,110108.907,150,174.305,264.707,9.871,13.478,3.827,1.888,8220.951,350,0.727,1853.7,6.9,741.5,0,0,17.884,27.631,18.724,406.4,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,3059.6,1147.605,2177.662,2420.769,27.176,17.305,7.85662314123762,0.106816049359315,12.0217333333333,0.601086666666667,0.517271449470755,16.026,3_6
01/08/1964,1964,214,1963,01-May,1,sugar,alive,0,0,2,335,4.404,1961,1/9/1963,121,0,0,181,1964,14,2616,5023.54,4463.82,5470.3,3723.93,115.142,1918.25,,0,0,0,17.592,91.8,68.791,58.791,2.951,6573.362,6576.313,110108.907,15.56,13.51,1.315,6,300,991.3,218.098,122.666,792.657,744.615,186.8,931.414,0.462,6589.509,3.757,6593.266,110182.528,150,216.479,285.562,11.6,0.402,0.295,2.394,7887.386,350,0.76,2038.2,7.6,815.3,0,0,18.17,27.609,19.799,68.1,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1291.3,1092.657,340.764,527.564,12.297,0.697,10.5377991446538,0.123620645599057,15.3522666666667,0.767613333333333,0.531885309891491,19.183,3_6
01/07/1965,1965,182,1964,01-May,1,sugar,alive,0,0,3,334,4.421,1961,1/8/1964,121,0,0,181,1965,14,2616,4541.79,4032.47,5063.8,3312.16,102.597,1827.21,,0,0,0,19.006,90.7,69.913,59.913,3.757,6589.509,6593.266,110182.528,15.11,13.25,1.32,6,300,1052.5,330.342,142.084,811.033,698.424,167.971,866.395,0.341,6626.951,4.556,6631.507,110620.867,150,212.819,299.409,15.291,0.854,0.278,3.074,9117.872,350,0.687,1659.3,6.3,663.7,0,0,18.263,27.742,19.74,77.2,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1352.5,1111.033,472.426,640.397,16.423,1.132,9.23437917685613,0.118418273420322,13.6796,0.68398,0.482085716030993,18.272,3_6
01/07/1966,1966,182,1965,01-May,1,sugar,alive,0,0,4,365,4.442,1961,1/7/1965,121,0,0,181,1966,14,2616,4794.36,4146.82,5189.52,3580.3,109.096,1884.96,,0,0,0,18.352,98.3,65.592,55.592,4.556,6626.951,6631.507,110620.867,16.04,13.67,1.332,6,300,1001.1,239.568,121.784,787.261,737.582,187.479,925.061,0.389,6668.655,2.99,6671.646,111421.416,150,222.946,296.381,7.575,0.342,0.305,1.687,8939.911,350,0.777,2145.6,8,858.2,0,0,17.019,27.141,19.984,80,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1301.1,1087.261,361.352,548.831,8.222,0.647,10.0340212699619,0.117933844362696,14.5461333333333,0.727306666666667,0.489338225399873,18.85,3_6
01/07/1967,1967,182,1966,01-May,1,sugar,alive,0,0,5,365,4.482,1961,1/7/1966,121,0,0,181,1967,14,2616,5355.46,4760.77,5875.49,4054.43,125.342,2259.7,,0,0,0,19.275,116.8,62.279,52.279,2.99,6668.655,6671.646,111421.416,17.88,15.71,1.342,6,300,1249.2,228.843,206.636,1000.406,800.167,195.193,995.36,0.521,6681.061,3.198,6684.259,111560.709,150,247.575,319.884,15.426,0.86,0.355,3.046,9926.781,350,0.75,1978,7.4,791.2,0,0,17.61,27.233,19.754,100.3,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1549.2,1300.406,435.479,630.672,16.641,1.215,9.63868207313716,0.125926298022826,16.7122666666667,0.835613333333333,0.506278905382207,22.597,3_6
