today,year,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,sugarWasSavedBySW,sugarWasSavedByIrrig,ratoon_no,sugarDAS,sugarStage,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,greenwt,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,biomass_n,green_biomass_n,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalSoilN2O,totalSoilCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigAlloc,MaxIrrigNum,IrrigFreq,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,NUPE,sucroseTH,IrrigAllocOrig
02/05/1969,1969,122,0,01-May,1,none,out,0,0,-1,0,6,1961,0.000,122,1,0,182,-1,13,2616,0,0,0,0,0,0,,0,0,0,0,0,60.704,50.704,5.328,6719.012,6724.34,111968.069,0,0,1.359,0,0,880.2,358.975,138.389,609.813,0,254.299,254.299,0.434,6794.639,54.765,6849.405,112289.431,0,0,130.483,24.31,3.071,0.577,3.882,9934.884,350,0.151,234.1,1.1,93.6,0,0,18.429,28.223,21.004,55.6,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,880.2,609.813,497.364,751.663,27.958,3.648,0,0,0,,,0,3_9
02/09/1970,1970,245,1969,01-May,2,sugar,alive,0,0,0,488,4.638,1969,2/5/1969,122,1,0,182,1970,13,2616,4177.78,3628.21,4212.58,3414.41,102.659,1430.8,,0,0,0,14.243,147,189.241,189.241,54.765,6794.639,6849.405,112289.431,22.2,20.19,1.371,9,297,1810.4,232.996,872.744,845.623,638.154,484.475,1122.629,10.783,6617.502,24.88,6642.381,110827.558,130,302.135,343.613,49.551,11.465,6.067,9.185,4296.464,350,0.915,3525.3,12.9,1410.1,0,0,16.46,26.594,19.072,411.7,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2107.4,1142.623,1105.74,1590.215,67.083,17.532,8.98450320009312,0.0914451702209724,13.7428380187416,0.789684615384616,0.339778575802208,14.308,3_9
02/09/1971,1971,245,1970,01-May,2,sugar,alive,0,0,1,365,4.437,1969,2/9/1970,122,1,0,182,1971,13,2616,5381.22,4783.59,5708.4,4006.14,123.32,1968.62,,0,0,0,16.735,104,50.273,40.273,24.88,6617.502,6642.381,110827.558,17.73,15.54,1.338,9,297,1699.6,263.769,639.688,958.094,802.539,243.866,1046.406,10.548,6631.264,8.875,6640.14,111048.819,150,233.667,305.414,30.875,16.863,2.344,5.853,7547.663,350,0.807,2350.4,8.7,940.2,0,0,17.359,27.298,19.104,129.3,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1996.6,1255.094,903.457,1147.323,50.082,19.207,9.82555888244227,0.117851006206004,16.5087014725569,0.822133333333333,0.527759589501299,19.686,3_9
02/08/1972,1972,215,1971,01-May,2,sugar,alive,0,0,2,335,4.436,1969,2/9/1971,122,1,0,182,1972,13,2616,4184.17,3712.81,4647.94,3111.01,95.928,1704.69,,0,0,0,18.958,86.3,79.011,69.011,8.875,6631.264,6640.14,111048.819,13.92,12.19,1.346,8,264,1980.3,593.009,813.935,877.02,665.448,180.836,846.284,2.036,6694.436,4.24,6698.676,111721.886,150,201.54,287.866,7.993,5.708,1.811,1.526,9160.455,350,0.753,1995.3,7.5,798.1,0,0,17.972,27.804,19.445,183.4,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2244.3,1141.02,1406.944,1587.78,15.512,7.519,8.40721459746543,0.113352018943995,13.4352941176471,0.63952,0.475974992557309,17.047,3_9
02/07/1973,1973,183,1972,01-May,2,sugar,alive,0,0,3,334,4.439,1969,2/8/1972,122,1,0,182,1973,13,2616,4535.55,3976.73,4988.94,3276.62,100.847,1590.59,,0,0,0,16.5,98.9,54.082,44.082,4.24,6694.436,6698.676,111721.886,16.44,14.39,1.364,9,297,1088.2,259.856,253.064,698.49,666.613,179.861,846.474,1.042,6718.471,4.129,6722.6,112108.131,150,221.297,292.907,9.663,0.16,1.054,2.005,8108.145,350,0.681,1632.9,6.1,653.1,0,0,18.807,28.192,20.218,148.3,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1385.2,995.49,512.92,692.781,10.877,1.214,10.130388050106,0.119137740792984,13.5002677376171,0.672313333333333,0.455708843771041,15.906,3_9
02/07/1974,1974,183,1973,01-May,2,sugar,alive,0,0,4,365,4.5,1969,2/7/1973,122,1,0,182,1974,13,2616,5129.32,4587.39,5668.68,3859.32,119.256,1868.72,,0,0,0,16.374,115.4,61.888,51.888,4.129,6718.471,6722.6,112108.131,17.45,15.47,1.37,4,132,3164.5,774.223,1603.942,1093.255,714.15,193.095,907.245,8.259,6739.275,4.723,6743.998,112393.943,150,241.997,311.666,7.849,0.21,5.709,1.693,9649.941,350,0.761,2047.5,7.6,819,0,0,18.508,27.034,17.868,199.6,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,3296.5,1225.255,2378.165,2571.26,13.768,5.919,9.73315758760421,0.131448506191823,20.4907216494845,0.79504,0.492799497514432,18.687,3_9
02/07/1975,1975,183,1974,01-May,2,sugar,alive,0,0,5,365,4.449,1969,2/7/1974,122,1,0,182,1975,13,2616,4907.75,4376.06,5458.76,3667.4,113.633,1931.9,,0,0,0,18.011,108.5,64.979,54.979,4.723,6739.275,6743.998,112393.943,16.79,14.84,1.377,7,231,1738.2,479.382,561.967,1000.608,739.056,167.554,906.61,1.22,6752.784,3.741,6756.525,112576.901,150,229.257,324.534,25.353,3.613,1.118,4.886,9861.614,350,0.724,1838.2,6.9,735.3,0,0,17.368,27.157,19.675,139.4,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1969.2,1231.608,1041.349,1208.903,30.084,4.731,9.22639346285506,0.125338348352654,16.6861967694567,0.757553333333333,0.495657711651116,19.319,3_9
02/07/1976,1976,184,1975,01-May,2,sugar,alive,0,0,6,366,4.488,1969,2/7/1975,122,1,0,182,1976,13,2616,5206.03,4640.56,5756.3,3893.19,120.324,1936.74,,0,0,0,16.898,119.6,72.22,62.22,3.741,6752.784,6756.525,112576.901,18.22,16.15,1.383,3,99,2321.4,611,860.008,1167.771,737.834,182.308,920.141,2.853,6759.948,1.629,6761.577,112757.113,150,250.113,328.053,14.637,1.006,2.698,2.941,9852.644,350,0.761,2043.1,7.6,817.2,0,0,18.281,27.019,18.06,161.4,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2420.4,1266.771,1471.008,1653.316,18.341,3.704,9.49848078303024,0.130766915070625,21.9169398907104,0.80216,0.481078552494273,19.367,3_9
01/05/1977,1977,121,0,01-May,2,none,out,0,0,-1,0,6,1969,0.000,121,0,0,182,-1,13,2616,0,0,0,0,0,0,,0,0,0,0,0,95.471,85.471,1.629,6759.948,6761.577,112757.113,0,0,1.388,0,0,1784,721.486,722.359,762.371,0,278.716,278.716,1.307,6855.811,47.62,6903.431,113348.349,0,0,117.641,16.07,2.145,1.807,1.968,9946.465,350,0.005,6.9,0,2.8,0,0,18.644,28.101,20.009,166.6,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1784,762.371,1443.845,1722.561,20.022,3.952,0,0,0,,,0,3_9
01/09/1978,1978,244,1977,01-May,3,sugar,alive,0,0,0,488,4.627,1977,1/5/1977,121,0,0,181,1978,14,2616,5197.21,4643.31,5360.86,4113.11,125.815,2098,,0,0,0,17.611,163.2,156.91,156.91,47.62,6855.811,6903.431,113348.349,23.53,21.5,1.401,9,297,1599.6,109.223,739.583,837.887,718.667,391.689,1110.356,13.126,6685.917,15.187,6701.104,111855.11,130,322.66,340.219,33.363,1.891,9.509,6.383,4638.018,350,0.859,2800,10.3,1120,0,0,16.486,26.284,19.125,300,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1896.6,1134.887,848.806,1240.495,44.763,11.4,11.0861257552514,0.113310505819755,16.8427041499331,0.967807692307692,0.389930577078039,20.98,3_9
01/09/1979,1979,244,1978,01-May,3,sugar,alive,0,0,1,365,4.475,1977,1/9/1978,121,0,0,181,1979,14,2616,4929.93,4475.56,5394.71,3722.3,115.71,2079.38,,0,0,0,19.204,97.2,76.349,66.349,15.187,6685.917,6701.104,111855.11,15.31,13.65,1.37,7,231,2869,550.739,1669.654,930.815,688.57,192.823,881.393,7.941,6717.521,3.9,6721.421,112164.559,150,207.435,297.457,32.141,13.744,3.952,6.058,8583.39,350,0.768,2085.9,7.8,834.4,0,0,17.882,26.686,18.381,509.4,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,3100,1161.815,2220.393,2413.216,49.837,17.696,9.95941694676002,0.131280824785311,16.9911894273128,0.7714,0.557813290910406,20.794,3_9
01/08/1980,1980,214,1979,01-May,3,sugar,alive,0,0,2,335,4.434,1977,1/9/1979,121,0,0,181,1980,14,2616,4820.68,4265.81,5291.31,3550.49,109.331,1878.41,,0,0,0,18.233,95,60.563,50.563,3.9,6717.521,6721.421,112164.559,15.8,13.77,1.384,9,297,1236.6,168.984,438.818,751.932,708.754,175.918,884.672,0.768,6748.083,1.916,6749.999,112675.888,150,223.832,306.827,6.143,0.516,0.704,1.474,8710.962,350,0.783,2181,8.1,872.4,0,0,19.006,28.043,20.09,215.6,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1533.6,1048.932,607.802,783.72,7.363,1.22,10.4230779497622,0.123583655863416,14.6360107095047,0.728873333333333,0.48845115979842,18.784,3_9
01/07/1981,1981,182,1980,01-May,3,sugar,alive,0,0,3,334,4.459,1977,1/8/1980,121,0,0,181,1981,14,2616,5065.52,4511.54,5627.36,3752.09,115.937,1975.87,,0,0,0,18.062,102.1,83.689,73.689,1.916,6748.083,6749.999,112675.888,16.4,14.37,1.394,9,297,1574.3,493.868,445.774,937.387,741.958,168.026,909.984,1.418,6782.91,4.347,6787.258,113142.158,150,229.986,306.957,4.089,0.335,1.371,0.919,9459.508,350,0.741,1928.9,7.2,771.6,0,0,18.805,27.666,19.647,101.3,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1871.3,1234.387,939.642,1107.668,5.795,1.706,9.39227324979929,0.127405536800647,15.5203480589023,0.772913333333333,0.504104597671163,19.759,3_9
01/07/1982,1982,182,1981,01-May,3,sugar,alive,0,0,4,365,4.487,1977,1/7/1981,121,0,0,181,1982,14,2616,4940.78,4296.38,5391.03,3719.68,113.52,1936.26,,0,0,0,18.08,119.4,87.362,77.362,4.347,6782.91,6787.258,113142.158,17.97,15.61,1.402,9,297,1258.9,341.746,308.925,842.032,724.919,190.522,915.441,0.94,6802.035,3.957,6805.992,113530.775,150,250.869,328.448,6.755,0.124,0.774,1.539,10084.172,350,0.784,2187.2,8.1,874.9,0,0,18.212,27.411,19.836,222,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1555.9,1139.032,650.671,841.193,7.653,0.898,9.96635739821181,0.124005807037264,15.1967871485944,0.7568,0.45250708537125,19.363,3_9
01/07/1983,1983,182,1982,01-May,3,sugar,alive,0,0,5,365,4.47,1977,1/7/1982,121,0,0,181,1983,14,2616,5313.75,4709.27,5850.36,4000.33,123.832,2150,,0,0,0,18.455,121.6,59.15,49.15,3.957,6802.035,6805.992,113530.775,18.68,16.47,1.409,9,297,1425.8,302.797,391.032,963.794,748.299,198.016,946.315,1.184,6820.502,2.934,6823.436,113744.468,150,249.32,328.561,7.868,0.182,0.966,1.756,9808.032,350,0.729,1865,6.9,746,0,0,18.168,27.059,20.069,156,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1722.8,1260.794,693.829,891.845,9.016,1.148,9.82174724816267,0.130857061337927,16.5772423025435,0.825546666666667,0.496678966789668,21.5,3_9
01/07/1984,1984,183,1983,01-May,3,sugar,alive,0,0,6,366,4.5,1977,1/7/1983,121,0,0,181,1984,14,2616,4828.79,4098.48,5173.04,3707.96,111.766,1835.21,,0,0,0,17.297,119.2,123.806,113.806,2.934,6820.502,6823.436,113744.468,18.53,15.86,1.414,9,297,627.3,24.188,59.184,565.43,711.538,181.259,892.796,0.19,6842.408,1.629,6844.037,114332.894,150,257.575,331.419,5.037,0.016,0.16,1.327,10063.171,350,0.847,2677.4,9.9,1070.9,0,0,18.281,27.134,19.319,62,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,924.3,862.43,83.372,264.631,5.213,0.176,12.959428591306,0.125186492771025,14.9619812583668,0.745106666666667,0.433916335048044,18.352,3_9
01/05/1985,1985,121,0,01-May,3,none,out,0,0,-1,0,6,1977,0.000,121,0,0,181,-1,14,2616,0,0,0,0,0,0,,0,0,0,0,0,53.938,43.938,1.629,6842.408,6844.037,114332.894,0,0,1.423,0,0,1462.6,495.937,548.676,743.91,0,318.084,318.084,2.188,6883.026,81.743,6964.769,113812.953,0,0,171.884,38.014,6.494,5.207,6.145,10378.887,350,0.004,5.1,0,2,0,0,19.16,28.114,20.446,365,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1462.6,743.91,1044.613,1362.697,49.715,11.701,0,0,0,,,0,3_9
01/09/1986,1986,244,1985,01-May,4,sugar,alive,0,0,0,488,4.655,1985,1/5/1985,121,0,0,181,1986,14,2616,6849.59,6169.11,7094.13,5350.94,164.423,2724.67,,0,0,0,17.482,176.6,153.841,153.841,81.743,6883.026,6964.769,113812.953,26.99,24.49,1.426,9,297,1673.2,118.681,613.599,1043.467,903.326,400.608,1303.934,19.199,6704.742,12.771,6717.513,112583.95,130,370.911,358.345,34.101,5.2,10.915,6.628,5210.792,350,0.875,2970,10.9,1188,0,0,17.326,26.16,18.368,134,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1970.2,1340.467,732.28,1132.888,50.216,16.115,12.2660983075301,0.126097639911223,22.0111111111111,1.26479230769231,0.443295022256013,27.247,3_9
01/09/1987,1987,244,1986,01-May,4,sugar,alive,0,0,1,365,4.537,1985,1/9/1986,121,0,0,181,1987,14,2616,5102.33,4592.26,5605.72,3952.09,122.602,2410.35,,0,0,0,21.282,88.2,69.827,59.827,12.771,6704.742,6717.513,112583.95,13.75,11.88,1.391,9,297,760.7,61.104,48.747,693.3,772.291,143.046,915.338,0.103,6789.364,12.645,6802.009,113324.177,150,200.482,288.927,18.006,2.672,0.12,3.44,10508.154,350,0.774,2124.6,8.2,849.8,0,0,18.954,27.818,20.095,62,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1057.7,990.3,109.851,252.897,20.798,2.792,12.3802888013733,0.133941778883866,16.4125836680054,0.817346666666667,0.61153619776339,24.104,3_9
01/08/1988,1988,214,1987,01-May,4,sugar,alive,0,0,2,335,4.453,1985,1/9/1987,121,0,0,181,1988,14,2616,5302.79,4771.01,5896.07,3956.6,123.173,2150.12,,0,0,0,18.571,102.8,84.339,74.339,12.645,6789.364,6802.009,113324.177,16.83,14.88,1.417,9,297,1724.2,286.945,773.103,876.852,743.027,177.472,920.499,2.582,6785.772,5.753,6791.525,113366.856,150,237.415,323.28,20.483,7.927,2.067,3.818,9266.933,350,0.754,2002.5,7.4,801,0,0,19.241,27.759,19.47,293.4,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2021.2,1173.852,1060.048,1237.52,30.477,9.994,10.4930604539584,0.133811117665527,16.4890227576975,0.821153333333333,0.518808836846872,21.501,3_9
01/07/1989,1989,182,1988,01-May,4,sugar,alive,0,0,3,334,4.458,1985,1/8/1988,121,0,0,181,1989,14,2616,5086.25,4495.42,5649.62,3767.96,116.093,2048.49,,0,0,0,18.804,97.3,106.992,96.992,5.753,6785.772,6791.525,113366.856,16.05,13.89,1.417,2,66,2281.9,673.692,804.347,1250.023,704.756,156.159,860.914,2.256,6830.772,3.705,6834.477,113951.553,150,226.539,297.385,4.127,2.329,2.024,0.938,9806.143,350,0.746,1957.2,7.3,782.9,0,0,19.214,27.322,19.364,197,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2347.9,1316.023,1478.039,1634.198,8.48,4.353,8.82150235976119,0.134848544686229,22.4986434108527,0.773953333333333,0.512463637607653,20.485,3_9
01/07/1990,1990,182,1989,01-May,4,sugar,alive,0,0,4,365,4.488,1985,1/7/1989,121,0,0,181,1990,14,2616,4385.48,3860.74,4915.73,3269.12,99.656,1461.87,,0,0,0,15.143,98.4,111.939,101.939,3.705,6830.772,6834.477,113951.553,15.22,13.3,1.429,9,297,1726,623.018,596.03,887.176,614.48,168.798,783.278,1.244,6888.481,3.696,6892.177,114650.655,150,216.305,285.581,3.768,0.189,1.299,0.904,9851.741,350.403,0.769,2090.5,7.8,836.2,0,0,18.295,27.043,19.517,130,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2023,1184.176,1219.048,1387.846,5.256,1.488,8.41564091824188,0.127229412801074,13.3408299866131,0.664373333333333,0.460719816925175,14.619,3_9
01/07/1991,1991,182,1990,01-May,4,sugar,alive,0,0,5,365,4.487,1985,1/7/1990,121,0,0,181,1991,14,2616,5158.83,4511.06,5616.4,3921.96,119.971,1752.89,,0,0,0,15.071,123.9,114.613,104.613,3.696,6888.481,6892.177,114650.655,18.63,16.26,1.444,9,297,2941.2,453.078,1938.548,724.724,700.522,185.257,885.779,6.116,6891.527,4.024,6895.551,115063.4,150,255.987,313.103,6.931,0.16,4.919,1.542,9425.257,351.939,0.784,2186.4,8.1,874.5,0,0,18.061,27.053,19.563,298.2,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,3238.2,1021.724,2391.626,2576.883,12.01,5.079,11.7420164349668,0.135441233084099,16.060374832664,0.799806666666667,0.468660517916926,17.529,3_9
01/07/1992,1992,183,1991,01-May,4,sugar,alive,0,0,6,366,4.501,1985,1/7/1991,121,0,0,181,1992,14,2616,4894.45,4338.99,5427.95,3667.34,113.095,2075.1,,0,0,0,19.668,120.3,57.408,47.408,4.024,6891.527,6895.551,115063.4,17.96,15.92,1.444,9,297,809.1,45.945,130.28,665.853,696.547,215.284,911.831,0.08,6916.047,5.237,6921.284,115464.784,150,244.11,326.606,7.342,0.02,0.184,1.62,9668.991,353.503,0.754,2002.3,7.5,800.9,0,0,18.282,27.906,20.982,174,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1106.1,962.853,176.225,391.509,7.546,0.204,11.7458220517566,0.124030659190135,15.1398929049531,0.753966666666667,0.463295235754373,20.751,3_9
01/05/1993,1993,121,0,01-May,4,none,out,0,0,-1,0,6,1985,0.000,121,0,0,181,-1,14,2616,0,0,0,0,0,0,,0,0,0,0,0,57.453,47.453,5.237,6916.047,6921.284,115464.784,0,0,1.45,0,0,1066.4,299.883,361.31,595.988,0,289.165,289.165,0.345,7007.327,62.644,7069.97,115970.897,0,0,127.31,10.025,0.308,0.609,1.516,9563.578,354.828,0.007,10.1,0,4,0,0,19.152,28.301,21.526,185,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1066.4,595.988,661.193,950.358,10.942,0.917,0,0,0,,,0,3_9
01/09/1994,1994,244,1993,01-May,5,sugar,alive,0,0,0,488,4.665,1993,1/5/1993,121,0,0,181,1994,14,2616,6924.88,6126.59,7022.4,5593.84,170.957,2854.84,,0,0,0,17.64,199.8,173.496,173.496,62.644,7007.327,7069.97,115970.897,29.59,26.66,1.46,9,297,1282.3,75.589,308.051,987.781,867.868,431.099,1298.967,7.429,6809.558,4.169,6813.726,114219.378,130,405.656,377.287,22.27,0.292,3.368,4.446,5810.759,356.989,0.928,3767.3,13.8,1506.9,0,0,17.552,26.294,18.985,141,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1579.3,1284.781,383.64,814.739,25.93,3.66,13.3063144613751,0.131609963917482,22.8858099062918,1.31505384615385,0.421433431281677,28.548,3_9
01/09/1995,1995,244,1994,01-May,5,sugar,alive,0,0,1,365,4.482,1993,1/9/1994,121,0,0,181,1995,14,2616,5522.8,4992.98,6052.55,4231.92,131.947,2525.69,,0,0,0,20.644,113.8,52.19,42.19,4.169,6809.558,6813.726,114219.378,17.48,15.54,1.421,9,297,1066.3,153.504,168.816,863.111,774.303,189.5,963.803,0.448,6870.973,3.939,6874.911,114598.925,150,239.547,330.141,9.265,1.022,0.364,1.853,10401.614,358.643,0.772,2111.5,8,844.6,0,0,18.614,27.615,20.231,112.5,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1363.3,1160.111,322.32,511.82,10.651,1.386,11.3736530383731,0.13690245828245,17.6635876840696,0.879646666666667,0.550818837221923,25.257,3_9
01/08/1996,1996,214,1995,01-May,5,sugar,alive,0,0,2,335,4.465,1993,1/9/1995,121,0,0,181,1996,14,2616,5768.29,5141.47,6336.03,4366.79,135.312,2563.68,,0,0,0,20.404,114.7,111.368,101.368,3.939,6870.973,6874.911,114598.925,18.18,15.89,1.447,9,297,1169.4,202.329,239.331,873.668,875.15,169.89,1045.04,0.572,6873.084,2.878,6875.963,114822,150,256.541,340.535,14.944,0.998,0.775,3.033,10058.767,360.185,0.796,2268.2,8.4,907.3,0,0,18.879,28.11,20.632,106,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1466.4,1170.668,441.66,611.55,16.717,1.773,11.5585289766185,0.129480211283779,18.1140562248996,0.90208,0.527447854339073,25.637,3_9
01/07/1997,1997,182,1996,01-May,5,sugar,alive,0,0,3,334,4.444,1993,1/8/1996,121,0,0,181,1997,14,2616,5339.11,4768.37,5984.41,4070.33,126.261,2217.83,,0,0,0,18.706,109.8,73.068,63.068,2.878,6873.084,6875.963,114822,16.8,14.71,1.451,7,231,1437.4,293.037,379.86,967.084,784.451,153.596,938.047,1.003,6910.668,2.977,6913.645,115200.409,150,238.51,317.527,6.834,0.558,1.075,1.48,10646.488,361.751,0.749,1976.4,7.4,790.5,0,0,18.351,27.734,20.814,203,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1668.4,1198.084,672.897,826.493,8.467,1.633,10.5385765939617,0.134599865465163,18.5405286343612,0.84174,0.529374030438975,22.178,3_9
03/07/1998,1998,184,1997,01-May,5,sugar,alive,0,0,4,367,4.525,1993,1/7/1997,121,0,2,181,1998,12,2616,5902.48,5264.66,6518.92,4554.39,141.117,2443.1,,0,0,0,18.395,129.5,116.524,106.524,2.977,6910.668,6913.645,115200.409,19.01,16.68,1.461,9,297,1274,269.634,236.05,935.827,879.362,185.946,1065.308,0.643,6910.509,2.203,6912.712,115339.373,150,266.333,343.306,14.586,0.341,0.942,2.986,10756.623,363.497,0.775,2129.7,7.9,851.9,0,0,18.383,27.725,19.703,110,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1571,1232.827,505.684,691.63,15.869,1.283,11.4466182197502,0.132465915960455,18.8911646586345,0.94078,0.529851726973375,24.431,3_9
03/07/1999,1999,184,1998,01-May,5,sugar,alive,0,0,5,365,4.526,1993,3/7/1998,121,0,2,183,1999,12,2618,4504.94,3973.64,5056.12,3398.97,104.567,1980.32,,0,0,0,20.394,92.6,98.532,88.532,2.203,6910.509,6912.712,115339.373,14.17,12.23,1.462,1,33,2295.2,847.463,748.613,1216.945,610.676,151.223,761.899,1.529,6944.26,4.644,6948.905,115721.17,150,199.287,303.903,29.714,11.31,2.742,5.583,10409.052,365.263,0.734,1890.5,7.1,756.2,0,0,19.143,27.14,18.143,166,Mackay,Mackay,Pind,1961,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,33,3,9,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2328.2,1249.945,1596.076,1747.299,43.766,14.052,8.36572809203605,0.137245225417017,21.6494824016563,0.697113333333333,0.524705575376216,19.803,3_9
